ward,precinct,total,Jim Oberweis,Jim Oberweis Percent,Andy McKenna,Andy McKenna Percent,John Borling,John Borling Percent,Steven J. Rauschenberger,Steven J. Rauschenberger Percent,Jack Ryan,Jack Ryan Percent,Chirinjeev Kathuria,Chirinjeev Kathuria Percent,Jonathan C. Wright,Jonathan C. Wright Percent,Norm Hill,Norm Hill Percent,precinct_id
31,42,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,31042
31,43,10,2,20.0,1,10.0,0,0.0,2,20.0,5,50.0,0,0.0,0,0.0,0,0.0,31043
31,44,5,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31044
31,45,10,3,30.0,1,10.0,1,10.0,1,10.0,3,30.0,0,0.0,1,10.0,0,0.0,31045
31,46,4,0,0.0,1,25.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,1,25.0,31046
31,47,6,3,50.0,1,16.67,1,16.67,0,0.0,1,16.67,0,0.0,0,0.0,0,0.0,31047
31,48,5,2,40.0,1,20.0,0,0.0,0,0.0,1,20.0,0,0.0,1,20.0,0,0.0,31048
31,49,5,2,40.0,0,0.0,0,0.0,0,0.0,2,40.0,1,20.0,0,0.0,0,0.0,31049
31,50,13,2,15.38,2,15.38,1,7.69,1,7.69,6,46.15,0,0.0,1,7.69,0,0.0,31050
31,51,4,1,25.0,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,31051
32,1,14,1,7.14,2,14.29,1,7.14,3,21.43,7,50.0,0,0.0,0,0.0,0,0.0,32001
32,2,11,2,18.18,1,9.09,0,0.0,5,45.45,3,27.27,0,0.0,0,0.0,0,0.0,32002
32,3,12,1,8.33,0,0.0,0,0.0,4,33.33,6,50.0,1,8.33,0,0.0,0,0.0,32003
32,4,14,2,14.29,1,7.14,1,7.14,3,21.43,6,42.86,0,0.0,0,0.0,1,7.14,32004
32,5,6,1,16.67,1,16.67,0,0.0,1,16.67,3,50.0,0,0.0,0,0.0,0,0.0,32005
32,6,13,4,30.77,1,7.69,0,0.0,4,30.77,4,30.77,0,0.0,0,0.0,0,0.0,32006
32,7,15,4,26.67,1,6.67,0,0.0,5,33.33,5,33.33,0,0.0,0,0.0,0,0.0,32007
32,8,32,6,18.75,2,6.25,0,0.0,7,21.88,16,50.0,1,3.13,0,0.0,0,0.0,32008
32,9,30,4,13.33,4,13.33,0,0.0,4,13.33,17,56.67,1,3.33,0,0.0,0,0.0,32009
32,10,13,1,7.69,3,23.08,0,0.0,1,7.69,8,61.54,0,0.0,0,0.0,0,0.0,32010
32,11,7,2,28.57,2,28.57,0,0.0,0,0.0,3,42.86,0,0.0,0,0.0,0,0.0,32011
32,12,8,3,37.5,0,0.0,1,12.5,0,0.0,4,50.0,0,0.0,0,0.0,0,0.0,32012
32,13,9,0,0.0,2,22.22,0,0.0,3,33.33,4,44.44,0,0.0,0,0.0,0,0.0,32013
32,14,8,0,0.0,0,0.0,0,0.0,2,25.0,5,62.5,1,12.5,0,0.0,0,0.0,32014
32,15,15,1,6.67,3,20.0,0,0.0,4,26.67,5,33.33,1,6.67,1,6.67,0,0.0,32015
32,16,15,3,20.0,2,13.33,0,0.0,3,20.0,7,46.67,0,0.0,0,0.0,0,0.0,32016
32,17,13,0,0.0,3,23.08,0,0.0,3,23.08,6,46.15,1,7.69,0,0.0,0,0.0,32017
32,18,17,2,11.76,3,17.65,0,0.0,2,11.76,9,52.94,0,0.0,0,0.0,1,5.88,32018
32,19,13,3,23.08,1,7.69,0,0.0,3,23.08,6,46.15,0,0.0,0,0.0,0,0.0,32019
32,20,11,4,36.36,0,0.0,0,0.0,3,27.27,4,36.36,0,0.0,0,0.0,0,0.0,32020
32,21,16,1,6.25,1,6.25,0,0.0,2,12.5,12,75.0,0,0.0,0,0.0,0,0.0,32021
32,22,24,2,8.33,2,8.33,1,4.17,7,29.17,12,50.0,0,0.0,0,0.0,0,0.0,32022
32,23,25,1,4.0,0,0.0,1,4.0,8,32.0,15,60.0,0,0.0,0,0.0,0,0.0,32023
32,24,18,2,11.11,3,16.67,0,0.0,6,33.33,7,38.89,0,0.0,0,0.0,0,0.0,32024
32,25,11,1,9.09,1,9.09,0,0.0,2,18.18,7,63.64,0,0.0,0,0.0,0,0.0,32025
32,26,10,1,10.0,0,0.0,0,0.0,3,30.0,5,50.0,0,0.0,0,0.0,1,10.0,32026
32,27,13,3,23.08,1,7.69,0,0.0,3,23.08,6,46.15,0,0.0,0,0.0,0,0.0,32027
32,28,7,2,28.57,1,14.29,0,0.0,0,0.0,4,57.14,0,0.0,0,0.0,0,0.0,32028
32,29,18,3,16.67,3,16.67,0,0.0,1,5.56,10,55.56,1,5.56,0,0.0,0,0.0,32029
32,30,16,1,6.25,0,0.0,0,0.0,4,25.0,10,62.5,1,6.25,0,0.0,0,0.0,32030
32,31,25,6,24.0,2,8.0,1,4.0,1,4.0,14,56.0,0,0.0,1,4.0,0,0.0,32031
32,32,37,4,10.81,7,18.92,1,2.7,9,24.32,16,43.24,0,0.0,0,0.0,0,0.0,32032
32,33,9,1,11.11,0,0.0,0,0.0,2,22.22,6,66.67,0,0.0,0,0.0,0,0.0,32033
32,34,11,1,9.09,0,0.0,0,0.0,2,18.18,8,72.73,0,0.0,0,0.0,0,0.0,32034
32,35,17,7,41.18,2,11.76,0,0.0,0,0.0,8,47.06,0,0.0,0,0.0,0,0.0,32035
32,36,23,5,21.74,2,8.7,1,4.35,2,8.7,13,56.52,0,0.0,0,0.0,0,0.0,32036
32,37,9,2,22.22,0,0.0,0,0.0,1,11.11,6,66.67,0,0.0,0,0.0,0,0.0,32037
32,38,6,1,16.67,1,16.67,0,0.0,1,16.67,3,50.0,0,0.0,0,0.0,0,0.0,32038
32,39,25,2,8.0,5,20.0,0,0.0,7,28.0,9,36.0,0,0.0,2,8.0,0,0.0,32039
32,40,20,3,15.0,0,0.0,0,0.0,2,10.0,13,65.0,2,10.0,0,0.0,0,0.0,32040
32,41,27,3,11.11,4,14.81,0,0.0,2,7.41,17,62.96,1,3.7,0,0.0,0,0.0,32041
32,42,18,1,5.56,1,5.56,0,0.0,3,16.67,13,72.22,0,0.0,0,0.0,0,0.0,32042
32,43,39,5,12.82,2,5.13,2,5.13,16,41.03,14,35.9,0,0.0,0,0.0,0,0.0,32043
32,44,16,6,37.5,0,0.0,0,0.0,1,6.25,9,56.25,0,0.0,0,0.0,0,0.0,32044
32,45,9,1,11.11,1,11.11,0,0.0,1,11.11,6,66.67,0,0.0,0,0.0,0,0.0,32045
32,46,5,1,20.0,0,0.0,0,0.0,0,0.0,3,60.0,1,20.0,0,0.0,0,0.0,32046
32,47,41,2,4.88,5,12.2,0,0.0,9,21.95,23,56.1,0,0.0,2,4.88,0,0.0,32047
32,48,30,7,23.33,3,10.0,0,0.0,7,23.33,13,43.33,0,0.0,0,0.0,0,0.0,32048
32,49,19,2,10.53,1,5.26,1,5.26,6,31.58,9,47.37,0,0.0,0,0.0,0,0.0,32049
32,50,43,4,9.3,1,2.33,2,4.65,11,25.58,22,51.16,3,6.98,0,0.0,0,0.0,32050
32,51,25,0,0.0,6,24.0,0,0.0,6,24.0,13,52.0,0,0.0,0,0.0,0,0.0,32051
32,52,8,0,0.0,0,0.0,1,12.5,0,0.0,5,62.5,2,25.0,0,0.0,0,0.0,32052
33,1,5,2,40.0,0,0.0,0,0.0,1,20.0,2,40.0,0,0.0,0,0.0,0,0.0,33001
33,2,18,7,38.89,4,22.22,0,0.0,1,5.56,6,33.33,0,0.0,0,0.0,0,0.0,33002
33,3,8,1,12.5,1,12.5,2,25.0,2,25.0,2,25.0,0,0.0,0,0.0,0,0.0,33003
33,4,7,1,14.29,0,0.0,0,0.0,1,14.29,4,57.14,0,0.0,1,14.29,0,0.0,33004
33,5,12,4,33.33,0,0.0,0,0.0,0,0.0,7,58.33,0,0.0,0,0.0,1,8.33,33005
33,6,6,2,33.33,1,16.67,0,0.0,0,0.0,3,50.0,0,0.0,0,0.0,0,0.0,33006
33,7,5,1,20.0,1,20.0,0,0.0,2,40.0,1,20.0,0,0.0,0,0.0,0,0.0,33007
33,8,14,0,0.0,2,14.29,0,0.0,5,35.71,5,35.71,1,7.14,0,0.0,1,7.14,33008
33,9,11,1,9.09,1,9.09,1,9.09,4,36.36,4,36.36,0,0.0,0,0.0,0,0.0,33009
33,10,8,4,50.0,0,0.0,0,0.0,0,0.0,3,37.5,1,12.5,0,0.0,0,0.0,33010
33,11,15,5,33.33,4,26.67,0,0.0,1,6.67,4,26.67,0,0.0,0,0.0,1,6.67,33011
33,12,5,3,60.0,1,20.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,33012
33,13,9,2,22.22,0,0.0,0,0.0,1,11.11,6,66.67,0,0.0,0,0.0,0,0.0,33013
33,14,7,3,42.86,1,14.29,0,0.0,1,14.29,1,14.29,1,14.29,0,0.0,0,0.0,33014
33,15,4,1,25.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,1,25.0,33015
33,16,21,5,23.81,0,0.0,1,4.76,2,9.52,9,42.86,2,9.52,2,9.52,0,0.0,33016
33,17,8,1,12.5,1,12.5,0,0.0,2,25.0,4,50.0,0,0.0,0,0.0,0,0.0,33017
33,18,6,2,33.33,0,0.0,0,0.0,0,0.0,3,50.0,1,16.67,0,0.0,0,0.0,33018
33,19,9,5,55.56,1,11.11,0,0.0,0,0.0,3,33.33,0,0.0,0,0.0,0,0.0,33019
33,20,9,4,44.44,0,0.0,0,0.0,0,0.0,4,44.44,0,0.0,0,0.0,1,11.11,33020
33,21,7,4,57.14,0,0.0,0,0.0,2,28.57,1,14.29,0,0.0,0,0.0,0,0.0,33021
33,22,7,1,14.29,0,0.0,0,0.0,0,0.0,6,85.71,0,0.0,0,0.0,0,0.0,33022
33,23,14,1,7.14,2,14.29,1,7.14,6,42.86,4,28.57,0,0.0,0,0.0,0,0.0,33023
33,24,14,2,14.29,3,21.43,1,7.14,1,7.14,7,50.0,0,0.0,0,0.0,0,0.0,33024
33,25,11,2,18.18,5,45.45,0,0.0,0,0.0,4,36.36,0,0.0,0,0.0,0,0.0,33025
33,26,8,4,50.0,2,25.0,1,12.5,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,33026
33,27,8,1,12.5,3,37.5,0,0.0,1,12.5,2,25.0,0,0.0,0,0.0,1,12.5,33027
33,28,12,4,33.33,0,0.0,0,0.0,4,33.33,4,33.33,0,0.0,0,0.0,0,0.0,33028
33,29,10,2,20.0,1,10.0,1,10.0,3,30.0,3,30.0,0,0.0,0,0.0,0,0.0,33029
33,30,17,3,17.65,1,5.88,1,5.88,3,17.65,7,41.18,0,0.0,1,5.88,1,5.88,33030
33,31,16,6,37.5,1,6.25,1,6.25,1,6.25,7,43.75,0,0.0,0,0.0,0,0.0,33031
33,32,9,3,33.33,1,11.11,0,0.0,1,11.11,4,44.44,0,0.0,0,0.0,0,0.0,33032
33,33,14,4,28.57,3,21.43,0,0.0,0,0.0,7,50.0,0,0.0,0,0.0,0,0.0,33033
33,34,9,2,22.22,4,44.44,0,0.0,2,22.22,1,11.11,0,0.0,0,0.0,0,0.0,33034
34,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34001
34,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34002
34,3,3,0,0.0,1,33.33,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,34003
34,4,4,1,25.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,2,50.0,0,0.0,34004
34,5,3,1,33.33,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,34005
34,6,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34006
34,7,2,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,34007
34,8,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,34008
34,9,5,1,20.0,0,0.0,0,0.0,0,0.0,3,60.0,0,0.0,0,0.0,1,20.0,34009
34,10,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,34010
34,11,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,34011
34,12,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34012
34,13,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34013
34,14,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34014
34,15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34015
34,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34016
34,17,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34017
34,18,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34018
34,19,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34019
34,20,4,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34020
34,21,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34021
34,22,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34022
34,23,2,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34023
34,24,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34024
34,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34025
34,26,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34026
34,27,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,34027
34,28,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34028
34,29,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,34029
34,30,4,1,25.0,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,34030
34,31,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34031
34,32,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34032
34,33,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,34033
34,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34034
34,35,3,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,34035
34,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34036
34,37,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34037
34,38,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34038
34,39,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34039
34,40,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,34040
34,41,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34041
34,42,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34042
34,43,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34043
34,44,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,34044
34,45,4,1,25.0,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,34045
34,46,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34046
34,47,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34047
34,48,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34048
34,49,3,2,66.67,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34049
34,50,4,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,2,50.0,34050
34,51,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,34051
34,52,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34052
34,53,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34053
34,54,4,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,1,25.0,0,0.0,1,25.0,34054
34,55,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,34055
34,56,4,0,0.0,0,0.0,0,0.0,2,50.0,2,50.0,0,0.0,0,0.0,0,0.0,34056
34,57,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34057
34,58,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,34058
34,59,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34059
34,60,3,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,34060
34,61,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34061
34,62,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34062
34,63,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34063
34,64,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34064
34,65,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34065
34,66,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34066
34,67,3,1,33.33,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,34067
34,68,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,34068
34,69,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,34069
34,70,2,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,34070
34,71,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34071
34,72,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34072
34,73,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34073
35,1,29,8,27.59,1,3.45,1,3.45,1,3.45,18,62.07,0,0.0,0,0.0,0,0.0,35001
35,2,12,1,8.33,0,0.0,0,0.0,1,8.33,9,75.0,0,0.0,0,0.0,1,8.33,35002
35,3,11,2,18.18,1,9.09,0,0.0,2,18.18,4,36.36,0,0.0,1,9.09,1,9.09,35003
35,4,24,7,29.17,2,8.33,0,0.0,2,8.33,12,50.0,0,0.0,1,4.17,0,0.0,35004
35,5,15,6,40.0,0,0.0,0,0.0,0,0.0,9,60.0,0,0.0,0,0.0,0,0.0,35005
35,6,14,2,14.29,4,28.57,1,7.14,0,0.0,7,50.0,0,0.0,0,0.0,0,0.0,35006
35,7,14,7,50.0,0,0.0,2,14.29,0,0.0,4,28.57,0,0.0,1,7.14,0,0.0,35007
35,8,7,2,28.57,0,0.0,0,0.0,1,14.29,3,42.86,1,14.29,0,0.0,0,0.0,35008
35,9,15,4,26.67,0,0.0,2,13.33,1,6.67,8,53.33,0,0.0,0,0.0,0,0.0,35009
35,10,5,0,0.0,3,60.0,0,0.0,1,20.0,0,0.0,1,20.0,0,0.0,0,0.0,35010
35,11,12,4,33.33,1,8.33,0,0.0,1,8.33,4,33.33,0,0.0,1,8.33,1,8.33,35011
35,12,13,2,15.38,3,23.08,0,0.0,2,15.38,5,38.46,0,0.0,1,7.69,0,0.0,35012
35,13,11,3,27.27,1,9.09,0,0.0,0,0.0,7,63.64,0,0.0,0,0.0,0,0.0,35013
35,14,5,2,40.0,0,0.0,0,0.0,0,0.0,2,40.0,0,0.0,1,20.0,0,0.0,35014
35,15,10,3,30.0,1,10.0,1,10.0,1,10.0,4,40.0,0,0.0,0,0.0,0,0.0,35015
35,16,4,0,0.0,1,25.0,2,50.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,35016
35,17,13,3,23.08,0,0.0,1,7.69,1,7.69,5,38.46,2,15.38,1,7.69,0,0.0,35017
35,18,11,6,54.55,0,0.0,0,0.0,1,9.09,4,36.36,0,0.0,0,0.0,0,0.0,35018
35,19,9,2,22.22,0,0.0,0,0.0,2,22.22,4,44.44,0,0.0,1,11.11,0,0.0,35019
35,20,5,2,40.0,2,40.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,35020
35,21,17,2,11.76,3,17.65,0,0.0,3,17.65,8,47.06,0,0.0,0,0.0,1,5.88,35021
35,22,5,2,40.0,1,20.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,35022
35,23,8,3,37.5,0,0.0,0,0.0,1,12.5,3,37.5,0,0.0,0,0.0,1,12.5,35023
35,24,3,2,66.67,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,35024
35,25,27,7,25.93,1,3.7,1,3.7,4,14.81,14,51.85,0,0.0,0,0.0,0,0.0,35025
35,26,12,5,41.67,0,0.0,0,0.0,2,16.67,3,25.0,2,16.67,0,0.0,0,0.0,35026
35,27,5,3,60.0,0,0.0,0,0.0,0,0.0,1,20.0,1,20.0,0,0.0,0,0.0,35027
35,28,15,4,26.67,1,6.67,0,0.0,4,26.67,6,40.0,0,0.0,0,0.0,0,0.0,35028
35,29,9,3,33.33,2,22.22,0,0.0,1,11.11,3,33.33,0,0.0,0,0.0,0,0.0,35029
35,30,9,3,33.33,0,0.0,0,0.0,0,0.0,6,66.67,0,0.0,0,0.0,0,0.0,35030
35,31,16,4,25.0,4,25.0,0,0.0,0,0.0,7,43.75,0,0.0,1,6.25,0,0.0,35031
35,32,6,2,33.33,0,0.0,0,0.0,1,16.67,3,50.0,0,0.0,0,0.0,0,0.0,35032
35,33,10,5,50.0,2,20.0,0,0.0,0,0.0,3,30.0,0,0.0,0,0.0,0,0.0,35033
35,34,9,2,22.22,1,11.11,0,0.0,2,22.22,4,44.44,0,0.0,0,0.0,0,0.0,35034
35,35,3,2,66.67,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,35035
36,1,28,13,46.43,3,10.71,0,0.0,2,7.14,10,35.71,0,0.0,0,0.0,0,0.0,36001
36,2,11,2,18.18,1,9.09,0,0.0,2,18.18,6,54.55,0,0.0,0,0.0,0,0.0,36002
36,3,14,7,50.0,1,7.14,0,0.0,1,7.14,4,28.57,0,0.0,1,7.14,0,0.0,36003
36,4,8,1,12.5,0,0.0,0,0.0,1,12.5,6,75.0,0,0.0,0,0.0,0,0.0,36004
36,5,8,2,25.0,1,12.5,0,0.0,2,25.0,3,37.5,0,0.0,0,0.0,0,0.0,36005
36,6,21,8,38.1,3,14.29,1,4.76,1,4.76,7,33.33,0,0.0,0,0.0,1,4.76,36006
36,7,22,6,27.27,2,9.09,0,0.0,2,9.09,12,54.55,0,0.0,0,0.0,0,0.0,36007
36,8,30,12,40.0,4,13.33,0,0.0,6,20.0,8,26.67,0,0.0,0,0.0,0,0.0,36008
36,9,25,11,44.0,3,12.0,1,4.0,1,4.0,9,36.0,0,0.0,0,0.0,0,0.0,36009
36,10,10,1,10.0,3,30.0,0,0.0,0,0.0,6,60.0,0,0.0,0,0.0,0,0.0,36010
36,11,16,4,25.0,1,6.25,0,0.0,2,12.5,7,43.75,2,12.5,0,0.0,0,0.0,36011
36,12,17,7,41.18,1,5.88,0,0.0,1,5.88,8,47.06,0,0.0,0,0.0,0,0.0,36012
36,13,21,2,9.52,1,4.76,0,0.0,7,33.33,8,38.1,1,4.76,1,4.76,1,4.76,36013
36,14,10,2,20.0,0,0.0,0,0.0,2,20.0,6,60.0,0,0.0,0,0.0,0,0.0,36014
36,15,20,4,20.0,7,35.0,0,0.0,3,15.0,6,30.0,0,0.0,0,0.0,0,0.0,36015
36,16,11,1,9.09,0,0.0,0,0.0,3,27.27,6,54.55,1,9.09,0,0.0,0,0.0,36016
36,17,10,4,40.0,1,10.0,0,0.0,1,10.0,4,40.0,0,0.0,0,0.0,0,0.0,36017
36,18,19,9,47.37,3,15.79,0,0.0,1,5.26,6,31.58,0,0.0,0,0.0,0,0.0,36018
36,19,16,2,12.5,4,25.0,1,6.25,2,12.5,7,43.75,0,0.0,0,0.0,0,0.0,36019
36,20,20,9,45.0,2,10.0,0,0.0,1,5.0,7,35.0,0,0.0,0,0.0,1,5.0,36020
36,21,31,8,25.81,4,12.9,1,3.23,2,6.45,13,41.94,1,3.23,0,0.0,2,6.45,36021
36,22,23,9,39.13,1,4.35,0,0.0,2,8.7,10,43.48,0,0.0,1,4.35,0,0.0,36022
36,23,2,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36023
36,24,10,3,30.0,0,0.0,0,0.0,2,20.0,5,50.0,0,0.0,0,0.0,0,0.0,36024
36,25,16,2,12.5,4,25.0,0,0.0,5,31.25,5,31.25,0,0.0,0,0.0,0,0.0,36025
36,26,32,5,15.63,2,6.25,1,3.13,8,25.0,14,43.75,1,3.13,1,3.13,0,0.0,36026
36,27,13,4,30.77,2,15.38,1,7.69,2,15.38,4,30.77,0,0.0,0,0.0,0,0.0,36027
36,28,15,4,26.67,2,13.33,1,6.67,2,13.33,6,40.0,0,0.0,0,0.0,0,0.0,36028
36,29,15,8,53.33,0,0.0,0,0.0,3,20.0,4,26.67,0,0.0,0,0.0,0,0.0,36029
36,30,31,9,29.03,2,6.45,0,0.0,6,19.35,13,41.94,0,0.0,0,0.0,1,3.23,36030
36,31,23,11,47.83,1,4.35,0,0.0,1,4.35,8,34.78,1,4.35,1,4.35,0,0.0,36031
36,32,15,3,20.0,3,20.0,0,0.0,1,6.67,7,46.67,0,0.0,1,6.67,0,0.0,36032
36,33,8,4,50.0,0,0.0,0,0.0,0,0.0,3,37.5,0,0.0,1,12.5,0,0.0,36033
36,34,19,4,21.05,3,15.79,0,0.0,4,21.05,7,36.84,1,5.26,0,0.0,0,0.0,36034
36,35,16,1,6.25,2,12.5,0,0.0,6,37.5,7,43.75,0,0.0,0,0.0,0,0.0,36035
36,36,13,0,0.0,2,15.38,0,0.0,4,30.77,4,30.77,0,0.0,2,15.38,1,7.69,36036
36,37,12,3,25.0,1,8.33,0,0.0,0,0.0,8,66.67,0,0.0,0,0.0,0,0.0,36037
36,38,11,3,27.27,2,18.18,0,0.0,0,0.0,6,54.55,0,0.0,0,0.0,0,0.0,36038
