ward,precinct,total,Bill Brady & Jason Plummer,Bill Brady & Jason Plummer Percent,Pat Quinn & Sheila Simon,Pat Quinn & Sheila Simon Percent,Rich Whitney & Don W. Crawford,Rich Whitney & Don W. Crawford Percent,Lex Green & Ed Rutledge,Lex Green & Ed Rutledge Percent,Scott Lee Cohen & Baxter B. Swilley,Scott Lee Cohen & Baxter B. Swilley Percent,precinct_id
48,38,371,59,15.9,280,75.47,14,3.77,5,1.35,13,3.5,48038
48,39,295,45,15.25,229,77.63,10,3.39,4,1.36,7,2.37,48039
48,40,230,32,13.91,183,79.57,8,3.48,2,0.87,5,2.17,48040
48,41,216,42,19.44,155,71.76,12,5.56,1,0.46,6,2.78,48041
48,42,312,30,9.62,257,82.37,16,5.13,4,1.28,5,1.6,48042
48,43,402,40,9.95,336,83.58,14,3.48,4,1.0,8,1.99,48043
48,44,416,44,10.58,341,81.97,23,5.53,1,0.24,7,1.68,48044
48,45,259,34,13.13,206,79.54,7,2.7,3,1.16,9,3.47,48045
48,46,204,30,14.71,157,76.96,9,4.41,2,0.98,6,2.94,48046
48,47,274,27,9.85,216,78.83,16,5.84,3,1.09,12,4.38,48047
48,48,346,67,19.36,253,73.12,12,3.47,5,1.45,9,2.6,48048
48,49,146,20,13.7,115,78.77,7,4.79,1,0.68,3,2.05,48049
48,50,363,48,13.22,278,76.58,23,6.34,2,0.55,12,3.31,48050
48,51,447,64,14.32,347,77.63,22,4.92,1,0.22,13,2.91,48051
48,52,247,28,11.34,200,80.97,14,5.67,1,0.4,4,1.62,48052
48,53,199,29,14.57,159,79.9,6,3.02,2,1.01,3,1.51,48053
48,54,274,41,14.96,213,77.74,6,2.19,2,0.73,12,4.38,48054
49,1,295,15,5.08,256,86.78,9,3.05,2,0.68,13,4.41,49001
49,2,423,77,18.2,312,73.76,15,3.55,1,0.24,18,4.26,49002
49,3,209,22,10.53,160,76.56,11,5.26,5,2.39,11,5.26,49003
49,4,154,22,14.29,120,77.92,7,4.55,3,1.95,2,1.3,49004
49,5,293,26,8.87,241,82.25,13,4.44,3,1.02,10,3.41,49005
49,6,313,43,13.74,244,77.96,11,3.51,2,0.64,13,4.15,49006
49,7,253,33,13.04,204,80.63,8,3.16,1,0.4,7,2.77,49007
49,8,327,55,16.82,237,72.48,17,5.2,6,1.83,12,3.67,49008
49,9,241,27,11.2,201,83.4,6,2.49,2,0.83,5,2.07,49009
49,10,272,38,13.97,212,77.94,11,4.04,2,0.74,9,3.31,49010
49,11,204,24,11.76,149,73.04,11,5.39,5,2.45,15,7.35,49011
49,12,321,31,9.66,257,80.06,13,4.05,4,1.25,16,4.98,49012
49,13,389,57,14.65,304,78.15,15,3.86,2,0.51,11,2.83,49013
49,14,313,44,14.06,240,76.68,17,5.43,3,0.96,9,2.88,49014
49,15,255,29,11.37,200,78.43,16,6.27,5,1.96,5,1.96,49015
49,16,233,36,15.45,184,78.97,9,3.86,2,0.86,2,0.86,49016
49,17,102,12,11.76,83,81.37,4,3.92,0,0.0,3,2.94,49017
49,18,220,30,13.64,177,80.45,5,2.27,2,0.91,6,2.73,49018
49,19,207,26,12.56,165,79.71,8,3.86,2,0.97,6,2.9,49019
49,20,369,55,14.91,283,76.69,12,3.25,4,1.08,15,4.07,49020
49,21,92,20,21.74,66,71.74,2,2.17,1,1.09,3,3.26,49021
49,22,264,31,11.74,201,76.14,17,6.44,2,0.76,13,4.92,49022
49,23,232,17,7.33,196,84.48,14,6.03,2,0.86,3,1.29,49023
49,24,298,35,11.74,241,80.87,9,3.02,0,0.0,13,4.36,49024
49,25,334,25,7.49,281,84.13,17,5.09,2,0.6,9,2.69,49025
49,26,338,83,24.56,225,66.57,16,4.73,3,0.89,11,3.25,49026
49,27,436,41,9.4,355,81.42,24,5.5,0,0.0,16,3.67,49027
49,28,221,26,11.76,178,80.54,6,2.71,1,0.45,10,4.52,49028
49,29,366,48,13.11,278,75.96,21,5.74,5,1.37,14,3.83,49029
49,30,323,39,12.07,257,79.57,9,2.79,4,1.24,14,4.33,49030
49,31,285,39,13.68,208,72.98,21,7.37,5,1.75,12,4.21,49031
49,32,199,28,14.07,152,76.38,8,4.02,5,2.51,6,3.02,49032
49,33,230,22,9.57,192,83.48,5,2.17,1,0.43,10,4.35,49033
49,34,303,34,11.22,249,82.18,9,2.97,4,1.32,7,2.31,49034
49,35,339,51,15.04,252,74.34,22,6.49,2,0.59,12,3.54,49035
49,36,420,41,9.76,336,80.0,24,5.71,8,1.9,11,2.62,49036
49,37,466,57,12.23,350,75.11,32,6.87,5,1.07,22,4.72,49037
49,38,266,19,7.14,224,84.21,11,4.14,1,0.38,11,4.14,49038
49,39,269,29,10.78,211,78.44,21,7.81,3,1.12,5,1.86,49039
49,40,268,49,18.28,191,71.27,13,4.85,1,0.37,14,5.22,49040
49,41,297,44,14.81,237,79.8,6,2.02,3,1.01,7,2.36,49041
49,42,312,33,10.58,249,79.81,18,5.77,1,0.32,11,3.53,49042
50,1,365,119,32.6,214,58.63,4,1.1,2,0.55,26,7.12,50001
50,2,378,115,30.42,236,62.43,7,1.85,2,0.53,18,4.76,50002
50,3,297,80,26.94,204,68.69,4,1.35,3,1.01,6,2.02,50003
50,4,318,68,21.38,228,71.7,8,2.52,0,0.0,14,4.4,50004
50,5,387,142,36.69,215,55.56,8,2.07,4,1.03,18,4.65,50005
50,6,216,42,19.44,165,76.39,6,2.78,1,0.46,2,0.93,50006
50,7,351,62,17.66,261,74.36,18,5.13,2,0.57,8,2.28,50007
50,8,196,40,20.41,139,70.92,3,1.53,1,0.51,13,6.63,50008
50,9,237,63,26.58,153,64.56,8,3.38,1,0.42,12,5.06,50009
50,10,245,70,28.57,145,59.18,6,2.45,1,0.41,23,9.39,50010
50,11,317,119,37.54,177,55.84,7,2.21,2,0.63,12,3.79,50011
50,12,204,68,33.33,116,56.86,1,0.49,0,0.0,19,9.31,50012
50,13,349,54,15.47,267,76.5,4,1.15,3,0.86,21,6.02,50013
50,14,143,36,25.17,89,62.24,2,1.4,1,0.7,15,10.49,50014
50,15,350,71,20.29,252,72.0,15,4.29,5,1.43,7,2.0,50015
50,16,160,57,35.63,90,56.25,3,1.88,0,0.0,10,6.25,50016
50,17,257,72,28.02,165,64.2,10,3.89,3,1.17,7,2.72,50017
50,18,252,51,20.24,179,71.03,6,2.38,3,1.19,13,5.16,50018
50,19,262,54,20.61,192,73.28,4,1.53,3,1.15,9,3.44,50019
50,20,284,68,23.94,185,65.14,16,5.63,1,0.35,14,4.93,50020
50,21,303,64,21.12,215,70.96,14,4.62,1,0.33,9,2.97,50021
50,22,305,52,17.05,219,71.8,16,5.25,4,1.31,14,4.59,50022
50,23,237,80,33.76,134,56.54,2,0.84,2,0.84,19,8.02,50023
50,24,305,60,19.67,224,73.44,4,1.31,2,0.66,15,4.92,50024
50,25,333,111,33.33,208,62.46,1,0.3,0,0.0,13,3.9,50025
50,26,227,52,22.91,164,72.25,3,1.32,1,0.44,7,3.08,50026
50,27,130,45,34.62,70,53.85,2,1.54,1,0.77,12,9.23,50027
50,28,309,79,25.57,200,64.72,12,3.88,3,0.97,15,4.85,50028
50,29,313,66,21.09,217,69.33,6,1.92,6,1.92,18,5.75,50029
50,30,273,106,38.83,144,52.75,2,0.73,1,0.37,20,7.33,50030
50,31,92,22,23.91,60,65.22,1,1.09,0,0.0,9,9.78,50031
50,32,307,42,13.68,236,76.87,13,4.23,1,0.33,15,4.89,50032
50,33,229,68,29.69,142,62.01,7,3.06,0,0.0,12,5.24,50033
50,34,278,51,18.35,211,75.9,3,1.08,2,0.72,11,3.96,50034
50,35,376,68,18.09,286,76.06,8,2.13,4,1.06,10,2.66,50035
50,36,330,82,24.85,221,66.97,18,5.45,1,0.3,8,2.42,50036
50,37,334,59,17.66,242,72.46,18,5.39,3,0.9,12,3.59,50037
50,38,173,51,29.48,112,64.74,1,0.58,1,0.58,8,4.62,50038
50,39,248,76,30.65,154,62.1,7,2.82,0,0.0,11,4.44,50039
50,40,359,149,41.5,184,51.25,2,0.56,1,0.28,23,6.41,50040
50,41,412,147,35.68,238,57.77,5,1.21,0,0.0,22,5.34,50041
50,42,275,62,22.55,193,70.18,12,4.36,0,0.0,8,2.91,50042
50,43,284,48,16.9,216,76.06,11,3.87,3,1.06,6,2.11,50043
50,44,267,95,35.58,153,57.3,6,2.25,2,0.75,11,4.12,50044
50,45,188,73,38.83,104,55.32,6,3.19,0,0.0,5,2.66,50045
